Package name,Reviewer name,Review,Rating
com.chess,Junaid Khan,one best app love,5
com.chess,Cathryn Glenn,great time killer,5
com.chess,Akshay Hole,good,5
com.chess,Đạt Nguyễn khoa cao,hate rating system,2
com.chess,Hlulani Wahina,great game,5
com.chess,Abdul Sattar Ibrahim Aboulola,great game great learnings,5
com.chess,Youssef Elsayed,best chess program ever,5
com.chess,SUBRAMANIAM super,good,5
com.chess,João Nunes,app gives best feeling youre playing,5
com.chess,Shamsunnahar Bithee,website poor,2
com.chess,Max M,could cheaper,5
com.chess,Desh Bhakt Indian,majjani life,5
com.chess,Anu N vishnu,good app,3
com.chess,r Banjare,good,5
com.chess,ajith u,playing computerbot working samsung phones ai able make move,2
com.chess,Ryan Plays,good play online,5
com.chess,Rick Welch,fantastic app youre new chess youve played terribly thirtyfive years like still enjoy learning app phenomenal,5
com.chess,Anxiluun Batsuren,best chess,5
com.chess,B,dont know send chellenge doesnt show friend,3
com.chess,Shobhna chavda,brilliant game cant tell words,5
com.chess,John Paul Amante,nice app dont opinions app already good app,5
com.chess,Mayyur Bhai,,5
com.chess,Pial Barman,good game,5
com.chess,Tayyab Noman,ask refund due wrong subscription activating support person say receive refun thirtyfive day purchase upgrade subscription dont receive refund right five days spending give ask us wasting time one bad responsive support person,1
com.chess,Benjamín Dutka,features behind pay walls atleast play chess,3
com.chess,philippineball mapper,good,3
com.chess,Ezekiel,disconnect briefly one thousand twenty seconds youll lose due abandonment even though problem app internet connection l chess app,1
com.chess,Adam Mohamed,,5
com.chess,Gerald Onte,really awesome,5
com.chess,Benny Jose,nice play,4
com.chess,kuberan kk,nice,5
com.chess,Fathur MI,simple,5
com.chess,pandya umesh,useless u want play friends login,1
com.chess,Marty Ward,chess ap looking,5
com.chess,IntotheGloam,danny rensch unprofessional makes false statements,1
com.chess,Pete,really awesome chess ape huge amount players match good suck like,5
com.chess,Tj Stevenson,absolutely amazingly bad,5
com.chess,Mohamed YASIR,like bullet,5
com.chess,Lonnie Monk,fun,5
com.chess,L C,terrible,5
com.chess,MMister Skittlez (Trainz235),accidentally let free trial lapse bought year one hundred twenty membership lol guess ima playing chess year,5
com.chess,Valdemir Lemos,nice app,5
com.chess,David Green,limited options free version,5
com.chess,VoD00 2085,interface garbage controls unresponsive make move nothing happening wasting time want money use features free lichess people say app better people paid say people cost sunk falacy,1
com.chess,Thuita Maina,excellent,5
com.chess,Chaplin Kato,chess cool high tech chess cooler,5
com.chess,Scotty Hohman,great app paid membership great use features features website,5
com.chess,X GrimReaper X,hella paid,4
com.chess,Cabrelo Ngnize,soooo cool,5
com.chess,Well Utopia,robust cheat detection ever joke,1
com.chess,Max Humphreys,worst game ever played would never let right move,2
