Package name,Reviewer name,Review,Rating
com.hapticapps.ct,Dhanush Dhanush,bad game work yaru install pannathinga,1
com.hapticapps.ct,Damien Harper,get beat alot gameplay awesome,5
com.hapticapps.ct,Isaac Davis-Bey,love app,5
com.hapticapps.ct,Bob Ham,woek bluestacks,4
com.hapticapps.ct,Eddie Erb,great game allow certain vulgar ad played app app called luv basically promotes rape sexual assault reason leaving one star rating deleting chess time live absolutely ridiculous,1
com.hapticapps.ct,SheepiiHD,game literally piece garbage,1
com.hapticapps.ct,Darin James,really enjoy chess app theres really great players around globeits pretty wonderful easy use,5
com.hapticapps.ct,Umesh Kaveri,veri bad login,1
com.hapticapps.ct,Creg Mccall,sorry people dont waste time suck one thousand,1
com.hapticapps.ct,Jerome Lewis,cant change time ten minutes,5
com.hapticapps.ct,motolani Abayomioluwa,best chess online platform love,5
com.hapticapps.ct,Us Man,used able play friends course week option gone used greatest chess app ever used,2
com.hapticapps.ct,Kevin Byrd,awesome,5
com.hapticapps.ct,roly rodrigueez,real fun mind blowing,5
com.hapticapps.ct,BHARATH,pls dont install game waste time,1
com.hapticapps.ct,Joseph Lovett,lol commented saying fast chess time interface sucked needed work developer disabled account good example bad peopple creating bad products dont waste time money,1
com.hapticapps.ct,Aditya Yadav,bad update peices become small automatically old version peices better play bullet play whole day past update dont wanna play anymore,1
com.hapticapps.ct,Syed Irshad,whats worst update itll make lose close app sometime also lost winning game worst update,1
com.hapticapps.ct,ဦး သူ,nice,5
com.hapticapps.ct,Swapnil Pawar,love game one star get attention publisher problems faced limit number favorite games unlimited please provide flexible storage space saving favorites expand gradually save games default limit rest secondly share game someone open chess time live app also option highlight games,1
com.hapticapps.ct,vijesh v t,good,5
com.hapticapps.ct,R Jaiswal,ok,5
com.hapticapps.ct,Chinedum Anyaragbu,many abusive players,2
com.hapticapps.ct,Robbie Janes,good noticed players let clock run games theyre losing instead resign would suggest way report player would deter,3
com.hapticapps.ct,A Google user,good,5
com.hapticapps.ct,Maria Kabalnova,dont think ive ever deleted app quite quickly deleted one immediately downloading opening absolute garbage stunningly bad,1
com.hapticapps.ct,jerry brown,okay,3
com.hapticapps.ct,Tipz,ok,5
com.hapticapps.ct,kamyab khan,bugs many times shows stalemate shud show needs fixed,1
com.hapticapps.ct,War Ben,good play play via wifi play using mobile data piece show,3
com.hapticapps.ct,vinod Kumawat,please help new create nahi ho pa raha plz,3
com.hapticapps.ct,Shalivahan Khair,great feels good chess time live,5
com.hapticapps.ct,Davy Adams,great chess game players always available,5
com.hapticapps.ct,Sameer Kundu,unable make account horrible,1
com.hapticapps.ct,Donnell Daniels,love made better chess player,5
com.hapticapps.ct,Jacob Hall,app good thing missing puzzle feature,4
com.hapticapps.ct,Joe Buckley,excellent app great fun,5
com.hapticapps.ct,Kristen,enjoy playing quickly others thank offering app,5
com.hapticapps.ct,Hemant Sharma (IMrescuer),uninstalled ads,1
com.hapticapps.ct,go flo,lag good app,5
com.hapticapps.ct,Muhammad Zahalka,favourite app,5
com.hapticapps.ct,Sanjeeva Murthy,lovely app,5
com.hapticapps.ct,Charlie xD,cant login,1
com.hapticapps.ct,King_ Blasb,version chess king cant take pieces,1
com.hapticapps.ct,Timothy Coward,competitive live players,5
com.hapticapps.ct,Yogesh Thakur,whats newd account,1
com.hapticapps.ct,Ya'ree Moon,good,5
com.hapticapps.ct,Alicia Ross,supposed,4
com.hapticapps.ct,Nightcore Magic,players dont move check mate dont move dont resign loose,1
com.hapticapps.ct,Jeffrey Palangdan,ive tried chess apps think chess time live best download make friends players chat learn concern players plays long term please limit move time,5
com.hapticapps.ct,Rijul Tripathi,good game need work graphics,3
com.hapticapps.ct,bonga mnguni,,5
com.hapticapps.ct,Steven Barker,rapid fun,5
com.hapticapps.ct,Tyron Cauley,really great chess app wish could figure way penalize players abandon games,4
com.hapticapps.ct,Neetu Aggarwal,akazing,5
com.hapticapps.ct,Lonzoe Union,great game play online experience,5
com.hapticapps.ct,Amit Shivhare,gud better competitor apps best thing availability wide range players ranking described u make match chatting facility different time zone games andmuch keep team thanks,4
com.hapticapps.ct,Tommy Peckinpaugh,user friendly love chess youll love app helped fall deeper love game,5
com.hapticapps.ct,Andrew Smith,easily best chess app available im happy,5
com.hapticapps.ct,Joshua Eddlemon,always get good game,5
com.hapticapps.ct,Binkerton Beldinger,great app dont get wrong idea however people make unfair making match give one minute plus two seconds per move opponent get one minute ridiculous,3
com.hapticapps.ct,اللعبة الحلوة,good,4
com.hapticapps.ct,Animato Grafi,could win game point,2
com.hapticapps.ct,Rifan Rusfandi,excellent,5
com.hapticapps.ct,Merlo Ponty777,great app keep,5
com.hapticapps.ct,Richard Rohrig,simple fun,5
com.hapticapps.ct,Andrew dark,great app use crashing lately get green screen unistalled reinstalled twice still working missing playing chess,1
com.hapticapps.ct,Stuart Trusty,works great thanks update,5
com.hapticapps.ct,silas loveless,like play chess play people world,5
com.hapticapps.ct,Aneke Leon,best gaming app difficult understandthey make easier play friends like gaming app find difficult play someone app gives automatic opponent,3
com.hapticapps.ct,Ciaran Dyer,brilliant online chess app,5
com.hapticapps.ct,Paul White,brilliant,5
com.hapticapps.ct,Vivek,couldnt report player using bad words,3
com.hapticapps.ct,Tyrell Rawles,fun,5
com.hapticapps.ct,Allen Soucek,chess chesslive best operator live short games ive seen,5
com.hapticapps.ct,AbdulAzeez Ogunshakin,yet confirm,5
com.hapticapps.ct,Gnanendhar Reddy,worst app dont install one,1
com.hapticapps.ct,laura bechtloff,simple easy fun provide vast analytics,4
com.hapticapps.ct,Isaiah Padilla,love game started crashing nowhere first time im rocking lg v60 tmobile network im able open app upon entering ongoing game crashes thanks,5
com.hapticapps.ct,Bryan Douglas,good today ads covering key features like messaging window acceptable,1
com.hapticapps.ct,Halimatu,dont like game,1
com.hapticapps.ct,guidingstar sohphoh,white ka5a4 black nc5c2 g2 computerblack turn stuck loop choicebetween nc4 c1,5
com.hapticapps.ct,LOVELY WIND {AnuragTiwari},app improve played 9099or six thousand sixtyfive games watch game section show ten game refresh 1or2 game changeone thing player showing home page,3
com.hapticapps.ct,Raoul Wright,cant download,2
com.hapticapps.ct,Zak Evans,brilliant,5
com.hapticapps.ct,Debadrita Sen •33•,good system,5
com.hapticapps.ct,james chancey,great,4
com.hapticapps.ct,Abhiram CD,awesome game good base players grown immensely terms chess iq definitely recommend play chess chess time live,5
com.hapticapps.ct,Ernie Socher,pick black black goes first,1
com.hapticapps.ct,Osborn Katenda,actually real chess,5
com.hapticapps.ct,Michael Nieves,terrible makes wait forty min,1
com.hapticapps.ct,Nick Santiago,perfect,5
com.hapticapps.ct,tony kiprotich,work connection cause beat player openning fortyfive min game leaves waiting forty mins damn,5
com.hapticapps.ct,Grant Scoular,buggy wont open chess board starting game theres way play game,1
com.hapticapps.ct,Brothers in Christ,good app records every game every player go back see good bad moves help get better also allows chess960 nice play random players choice one fortyfive minutes clock id reccomend bad fullscreen video ads come every game cant save games device,4
com.hapticapps.ct,Clemon Clay,great,5
com.hapticapps.ct,Debbie Thrall,good place beginners learn,5
com.hapticapps.ct,Udeme Udoh,funfilled,5
com.hapticapps.ct,raul rodriguez,bueno,5
com.hapticapps.ct,Nate Stewart,thiz apps boss,5
com.hapticapps.ct,Aditya Prakash,nice app online chesstry,5
com.hapticapps.ct,Suman Mahat,cute pieces,5
com.hapticapps.ct,Devansh Verma,players move may loose players move end game resign add report option type players settlement left king give settlement enemy left king give settlement,1
com.hapticapps.ct,Don Bender,great interface,5
com.hapticapps.ct,Adam Bowles,excellent chess app nine hundred sixty chess great spin best board game world ever seen,5
com.hapticapps.ct,Michael,great game platform,5
com.hapticapps.ct,The Way the Truth & the Life,excellent chess app highly recommended,5
com.hapticapps.ct,Erick G.P,mean sometimes feel like im playing grandmaster robots lost rank six hundred played sicilian defense,4
com.hapticapps.ct,Arcade Legend,good,5
com.hapticapps.ct,BaldBarber67,love setup chess game love fact chat people playing world amazes everyone different countries seems know english americans know one language game wonderful take back moves many features beginners pros 7day max per move wonderful youre busy cant move time running vacation button expand time excellent staff,5
com.hapticapps.ct,Ansel Metz,liked didnt use much,5
com.hapticapps.ct,Emmanuel Edwin McTaggart,first three moves show next hidden till time,1
com.hapticapps.ct,f s,im sure good like regular chess app way get rid play fast games logo top games list,5
com.hapticapps.ct,Rubina begum,nice app days opening hanging much please fix bugs,5
com.hapticapps.ct,John Kasbarian,awesome,5
com.hapticapps.ct,Narrel Paull,like app keeps appearing chess time dont want interested cant get rid annoing,1
com.hapticapps.ct,Miguel Javier,good game every intellectual,5
com.hapticapps.ct,Brian Amico,happy new game,1
com.hapticapps.ct,Toquez Reyes,helps improve skillsgotta luv,3
com.hapticapps.ct,Purcarea Cornel,good game still need improvements right problems creating games showing anything play chess category wait lot buttons appear im sure internet connection strong wifi connection,5
com.hapticapps.ct,Anil Dandekar,please improve internet handling,4
com.hapticapps.ct,Ali Syed,connection problems app bugs mar otherwise wonderful app,3
com.hapticapps.ct,Neso Nesic,much bots,1
com.hapticapps.ct,Andy Flex,love game add friend play chess simple options brilliant,5
com.hapticapps.ct,Lior Rosilio,way one report user uses offensive language chat,4
com.hapticapps.ct,Pankaj Gupta,server connecting problem sunday,3
com.hapticapps.ct,Balaji Kanhe,well developed app much satisfied chess app awesome work guys keep ut,5
com.hapticapps.ct,Lior Adler,great app one receives error cant connect server day,4
com.hapticapps.ct,Tyson Guy,letting change previous review didnt see button look next time,5
com.hapticapps.ct,The Alchemist,cannot login account cause damn server available dont download piece junk,1
com.hapticapps.ct,Steve Rolston,allows players run clock ten minutes losing means reporting players,2
com.hapticapps.ct,shiv singh,best app available online chess,5
com.hapticapps.ct,Martin Merritt,relaxing say,5
com.hapticapps.ct,Arcade Booster,good game mean get know participants,5
com.hapticapps.ct,D I,like app good options,5
com.hapticapps.ct,pritam25,nice u must improve,5
com.hapticapps.ct,Abinaya Vijayselvan,good app needed options,5
com.hapticapps.ct,Joseph Raj,great app,5
com.hapticapps.ct,Josh Clemet,great online chess different styles choose based speed im fairly new online chess great play always find match,5
com.hapticapps.ct,Rahul Auradkar,amazing app,5
com.hapticapps.ct,Adesh Tyagi,best app see chess ability among people world,5
com.hapticapps.ct,Theofanis Kostas,excellent app playing nchessd,5
com.hapticapps.ct,Arpit Srivastava,creat account says alredy exit,1
com.hapticapps.ct,Romi K Ignatius,app nice sometimes notification doesnt go friend keep waiting despite online lobby option also seems working please fix,3
com.hapticapps.ct,Danny George,like platform chess game always trouble lagging often couldnt play liked gameplay nowi couldnt find platform enjoyed thank,4
com.hapticapps.ct,Delson Davis,worst chess app ever dont download mad,1
com.hapticapps.ct,Honey Bobbo,best,5
com.hapticapps.ct,Margo Bencomo,awesome,3
com.hapticapps.ct,Ravi R Sharma,game good much ads every game finishes,3
com.hapticapps.ct,Subhendu Datta,much add cant select whiteblack option,3
com.hapticapps.ct,Ramakrishna ganjam,nice,5
com.hapticapps.ct,Ken Marcel,fantastic app screen timeout interrupts analyzer need make feature turn screen timeout using app,4
com.hapticapps.ct,Motolani Abayomi,coolest game ever much love game makes meet ppl fun,5
com.hapticapps.ct,percy mashego,fun easyneeds create local international tournaments,3
com.hapticapps.ct,Lahdyo Pojar,would give five stars turn sound advertisement annoying,4
com.hapticapps.ct,Jatin Garg,great chess game,5
com.hapticapps.ct,Manoj Manu,nice app chess player best option,5
com.hapticapps.ct,Salim Syed,undoubtedly app great visual well working however offlate cannot login wifi every attempt login stopped stating connected server despite normal running net functions,4
com.hapticapps.ct,Anikesh srivastav,pathetic app every time complete game gives unnecessary adds irritating much features sometimes stuck btw match,1
com.hapticapps.ct,Chaitanya Khandelwal,flaps urbanised zoo code zip ch vc bj hehhshsh,5
com.hapticapps.ct,Sumathi A,nice timing game feel like real playing music,4
com.hapticapps.ct,Team Chabelo,todas las cuentas ya estn creadas nmms,1
com.hapticapps.ct,Javed Khalid,game good reason work wifi always need switch mobile data work,1
com.hapticapps.ct,Preeth Yadav,game starting im unable login says server problem checked server connection problem please fix,1
com.hapticapps.ct,Kumar Param Gupta,nice application,5
com.hapticapps.ct,Imrun Begum,app workfull errors,1
com.hapticapps.ct,Stephen Teck Soon Yeo,free,5
com.hapticapps.ct,harshil Malviya,amazingg app chess lovers,5
com.hapticapps.ct,Rehmat Ali,unable connect server many attempts boring,1
com.hapticapps.ct,Lewis Kelley,awesome,5
com.hapticapps.ct,nejra carinik,love,5
com.hapticapps.ct,Siam Siraj,good game,5
com.hapticapps.ct,Catchkev Meup,fantastic game well designed,5
com.hapticapps.ct,arun khatri,osm,5
com.hapticapps.ct,John Patrick Gallego,help account need server access,1
com.hapticapps.ct,Kevin Slater,great app,5
com.hapticapps.ct,Talha Hashmi,moat useless app ever even connect login,1
com.hapticapps.ct,Rahul Joglekar,game five min time parameter player getting five sec suck ass bug,1
com.hapticapps.ct,Saurabh Singh Gangola,great,5
com.hapticapps.ct,Leon Johnson,ive problems wanted play chess played delays respect,4
com.hapticapps.ct,Mathin Shaikh,superb chess app ever seen thanks live games probably review played gamethat helped think mistakes improve,5
com.hapticapps.ct,Khizar Zia,one cleanest best interface,5
com.hapticapps.ct,Hirwan Hatta,playing awhile love app much recently games cant even load cant play anymore technical support please rectify thank,5
com.hapticapps.ct,Temitope Adewole,nice app,5
com.hapticapps.ct,KREWFAM FOREVER,simply superb,5
com.hapticapps.ct,Dean Bristow,good,4
com.hapticapps.ct,Fansuri Ukhrawi,good chess game coz besides play friends app also show many variation openningit goodbut suggest add skins piece boardbecoz player comfortable play already skinthey say ackward,5
com.hapticapps.ct,Daniel,pre play ugly board,3
com.hapticapps.ct,In God We Trust,went back review couple past games found game history section goes back certain number games games wanted review completely erased sad proud one game gone longer show anyone game important conversation along game erased good app sure record moves every game cant count game history show,3
com.hapticapps.ct,Chinnachamy V K,good,5
com.hapticapps.ct,Nadir Malik,network issues,2
com.hapticapps.ct,Sahil Laskar,flawed,2
com.hapticapps.ct,Debasish Banerjee,bad,1
com.hapticapps.ct,xeus michael,great jobit good play chess real people time chatbut could rate five stars possible make vocal chat appbecause simple play chess time chat sometimes enough time sobut still great job,4
com.hapticapps.ct,Sara Tameem,good app,4
com.hapticapps.ct,nasrullah zehri,good app logout option available please add,3
com.hapticapps.ct,Jayesh Vishwakarma,good,2
